tag,Moment,State,Value,insertion_timestamp
MON_ZONA4_CAP4_CAUDAL,2024-02-29T10:30:00Z,0,15.02,2024-03-01 14:22:11 UTC
MON_ZONA4_CAP4_CAUDAL,2024-02-29T00:00:00Z,0,15.282,2024-03-01 14:22:11 UTC
MON_ZONA4_CAP4_Flow,2024-02-29T14:15:00Z,0,56.998,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T18:28:21Z,0,8.188536,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T12:43:21Z,0,8.257242,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T19:01:21Z,0,8.181214,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T22:18:21Z,0,8.180088,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T20:19:21Z,0,8.148551,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T14:49:21Z,0,8.236405,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T08:18:20Z,0,8.115324,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T23:21:21Z,0,8.180651,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T09:41:20Z,0,8.166009,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T04:17:20Z,0,8.214441,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T10:18:21Z,0,8.197547,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T16:34:21Z,0,8.215004,2024-03-01 14:22:11 UTC
MON_ZONA5_PTAPIGUANAS1_CAUDAL,2024-02-29T16:30:00Z,0,29.469,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T13:56:21Z,0,34.64,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T19:32:21Z,0,29.42,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T15:05:21Z,0,26.32,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T20:33:21Z,0,29.77,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T19:57:21Z,0,29.39,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T23:58:21Z,0,30.66,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T01:57:20Z,0,85.06,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T13:28:21Z,0,37.33,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T23:17:57Z,0,233.3,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T23:20:57Z,0,232.6,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T15:05:53Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T15:15:53Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T18:29:54Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T08:29:49Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T14:32:52Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T11:25:51Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T10:36:50Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T06:19:48Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T21:47:56Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T07:52:49Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T23:54:57Z,0,154.25,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T17:01:54Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T11:35:51Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T13:04:52Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T21:26:56Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T23:20:57Z,0,152.75,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T09:38:50Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T12:09:51Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T07:03:49Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T21:17:56Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T10:29:08Z,0,28.55,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T09:41:08Z,0,28.89,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T17:26:08Z,0,32.54,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T12:10:08Z,0,28.99,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T17:38:08Z,0,32.15,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T04:44:09Z,0,30.71,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T07:50:08Z,0,29.58,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T15:46:08Z,0,32.43,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T01:46:09Z,0,31.24,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T11:25:08Z,0,28.45,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T09:51:08Z,0,28.77,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T18:23:08Z,0,32.15,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T20:01:08Z,0,32.81,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T20:17:08Z,0,32.74,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T23:10:08Z,0,31.84,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T18:09:08Z,0,33.23,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T22:35:08Z,0,31.48,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T23:04:08Z,0,26.82,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T13:59:08Z,0,32.27,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T01:52:09Z,0,33.77,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T23:06:08Z,0,28.97,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T19:52:08Z,0,34.26,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T22:42:08Z,0,28.3,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T23:23:08Z,0,29.4,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T15:07:08Z,0,32.8,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T14:41:08Z,0,33.32,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T16:26:08Z,0,28.42,2024-03-01 14:22:11 UTC
MON_ZONA4_SECTOR101_RGRANDE_CAUDAL,2024-02-29T00:30:00Z,0,9.755,2024-03-01 14:22:11 UTC
MON_ZONA4_SECTOR101_RGRANDE_CAUDAL,2024-02-29T11:45:00Z,0,8.717,2024-03-01 14:22:11 UTC
MON_ZONA4_SECTOR101_RGRANDE_CAUDAL,2024-02-29T03:00:00Z,0,6.056,2024-03-01 14:22:11 UTC
MON_ZONA4_SECTOR101_RGRANDE_CAUDAL,2024-02-29T04:30:00Z,0,6.551,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T23:47:57Z,0,419.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T20:45:55Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T18:42:54Z,0,8.25,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T07:02:49Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T09:35:50Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T07:19:49Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T11:25:51Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T00:39:46Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T00:12:45Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T04:29:47Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T16:50:54Z,0,8.25,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T18:31:54Z,0,8.25,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T13:18:52Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T11:12:51Z,0,8.5,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T00:07:20Z,0,1239.77,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T15:12:21Z,0,1332.34,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T09:03:20Z,0,1311.48,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T18:43:21Z,0,1316.09,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T13:55:21Z,0,1371.34,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T08:55:20Z,0,1318.79,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T10:30:21Z,0,1332.47,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T02:55:20Z,0,1287.1,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T19:53:21Z,0,1323.14,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T21:53:21Z,0,1284.74,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_CAF,2024-02-29T10:35:21Z,0,1326.58,2024-03-01 14:22:11 UTC
SECTOR_11_EL_RECREO_PATEC_527_Flow,2024-02-29T03:30:00Z,0,4.08,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T07:28:20Z,0,599.54,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T19:23:32.739Z,1024,1236.3,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T22:15:21Z,0,380.44,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T02:43:20Z,0,280.17,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T10:36:21Z,0,262.77,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T00:51:20Z,0,502.57,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T02:38:20Z,0,338.87,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T09:38:20Z,0,565.25,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T19:47:21Z,0,970.18,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T05:03:20Z,0,71.76,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T05:06:20Z,0,1395.56,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T09:04:20Z,0,147.82,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_SOL_SUSPENDIDOS_LINEA_EMPRESA_LACTEA,2024-02-29T23:56:21Z,0,757.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T05:40:48Z,0,0.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T13:22:52Z,0,0.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T14:50:53Z,0,0.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T16:02:53Z,0,0.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T04:35:48Z,0,0.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T20:52:55Z,0,0.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T15:17:53Z,0,0.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T21:44:56Z,0,0.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T11:22:51Z,0,0.0,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T15:39:53Z,0,8.0,2024-03-01 14:22:11 UTC
MON_ZONA4_CAP4_CAUDAL,2024-02-29T21:45:00Z,0,15.395,2024-03-01 14:22:11 UTC
MON_ZONA4_CAP4_Flow,2024-02-29T10:30:00Z,0,54.33,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T16:09:21Z,0,8.217821,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T07:57:20Z,0,8.108003,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T20:02:21Z,0,8.145735,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T19:40:21Z,0,8.15024,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T03:23:20Z,0,8.244289,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T02:10:20Z,0,8.243162,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T17:38:21Z,0,8.209936,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T23:25:21Z,0,8.179524,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T10:52:21Z,0,8.221763,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T12:55:21Z,0,8.254426,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T16:11:21Z,0,8.221199,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_pH_RB,2024-02-29T15:19:21Z,0,8.233589,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T13:19:21Z,0,38.86,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T06:57:20Z,0,73.53,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T06:04:20Z,0,210.39,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T04:33:20Z,0,250.32,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T06:24:20Z,0,135.3,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T19:17:21Z,0,28.79,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T08:00:20Z,0,53.34,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T00:02:20Z,0,43.89,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T05:00:20Z,0,0.15,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T11:46:21Z,0,69.55,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T06:00:20Z,0,231.68,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T16:52:21Z,0,29.96,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T18:41:21Z,0,28.69,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T04:15:20Z,0,346.03,2024-03-01 14:22:11 UTC
PTAR_EMPRESA_LACTEA_TURBIDEZ_CAF,2024-02-29T23:54:21Z,0,30.67,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_Gas_Flow_G1,2024-02-29T14:01:52Z,0,31.4,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T18:34:54Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T05:03:48Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T11:27:51Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T13:32:52Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T17:18:54Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T10:25:50Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T07:50:49Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T00:20:46Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T12:53:52Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T11:28:51Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T12:13:51Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_exhaust_nox,2024-02-29T14:01:52Z,0,3276.7000000000003,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T02:06:09Z,0,31.33,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T07:26:08Z,0,29.86,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T04:51:09Z,0,30.71,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T02:37:09Z,0,31.19,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T15:53:08Z,0,32.38,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T08:28:08Z,0,29.55,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T17:55:08Z,0,32.49,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T12:17:08Z,0,29.19,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T21:34:08Z,0,32.96,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T04:15:09Z,0,30.82,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T08:43:08Z,0,29.51,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T18:33:08Z,0,31.62,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T05:03:09Z,0,30.71,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T23:23:08Z,0,31.73,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T11:56:08Z,0,29.0,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_COND_OUT_TEMP,2024-02-29T18:21:08Z,0,32.18,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T21:36:08Z,0,31.09,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T16:37:08Z,0,20.75,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T09:56:08Z,0,11.99,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T01:32:09Z,0,33.51,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T11:20:08Z,0,28.76,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T19:17:08Z,0,29.24,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T16:54:08Z,0,19.85,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T05:47:08Z,0,29.83,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T16:42:08Z,0,17.07,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T03:21:09Z,0,10.32,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T04:54:09Z,0,33.42,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T09:43:08Z,0,25.14,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T05:50:08Z,0,28.34,2024-03-01 14:22:11 UTC
HINTER_CAR_CH1_REF_SUCT_TEMP,2024-02-29T06:04:08Z,0,17.36,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T19:56:55Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T13:13:52Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T12:05:51Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T04:12:47Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T00:43:46Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T06:18:48Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T02:13:46Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T20:39:55Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T20:53:55Z,0,8.5,2024-03-01 14:22:11 UTC
MQTT_BAQ_EMCP_1_engine_oil_press,2024-02-29T02:51:47Z,0,8.5,2024-03-01 14:22:11 UTC
